date,raw_count,eligible_count,selected_universe_count,configured_top_n,candidate_pool_limited,st_count,paused_count,limit_buy_blocked_count,listed_days_fallback_rate,industry_coverage_rate,avg_amount_median,avg_amount_min
2019-02-28,1188,1164,486,500,False,0,0,5,0.0,1.0,167794498.10000002,80969766.05
2019-03-01,1190,1166,486,500,False,0,0,5,0.0,1.0,175366937.225,84611825.45
2019-03-04,1190,1168,486,500,False,0,0,11,0.0,1.0,187346973.775,89717032.6
2019-03-05,1190,1170,486,500,False,0,0,9,0.0,1.0,198830834.675,93635011.05
2019-03-06,1188,1169,486,500,False,0,0,16,0.0,1.0,211173136.825,99779084.5
2019-03-07,1190,1173,487,500,False,0,0,13,0.0,1.0,225085766.55,107791847.35
2019-03-08,1191,1174,487,500,False,0,0,5,0.0,1.0,238488919.45,116723401.2
2019-03-11,1190,1174,487,500,False,0,0,20,0.0,1.0,248919308.35,122220406.75
2019-03-12,1188,1172,487,500,False,0,0,20,0.0,1.0,260354126.65,129554835.15
2019-03-13,1188,1172,487,500,False,0,0,14,0.0,1.0,269678763.15,136143466.35
2019-03-14,1190,1173,487,500,False,0,0,5,0.0,1.0,276947715.25,139194812.15
2019-03-15,1191,1174,487,500,False,0,0,6,0.0,1.0,283308984.45,142609236.9
2019-03-18,1189,1173,487,500,False,0,0,8,0.0,1.0,288900423.65,145917275.4
2019-03-19,1189,1173,487,500,False,0,0,5,0.0,1.0,293763056.05,145414604.55
2019-03-20,1189,1173,487,500,False,0,0,8,0.0,1.0,297698832.35,148979217.1
2019-03-21,1190,1174,487,500,False,0,0,8,0.0,1.0,304076960.65,152546392.15
2019-03-22,1190,1175,487,500,False,0,0,5,0.0,1.0,309812486.95,156557361.5
2019-03-25,1188,1172,487,500,False,0,0,5,0.0,1.0,308647403.8,154570103.45
