date,symbol,shares,close,market_value,weight,industry,market_cap
2025-10-27,000156.SZ,2900,7.91,22939.0,0.020140478060027514,,0.0
2025-10-27,000565.SZ,1900,8.3,15770.000000000002,0.013846084790384669,,0.0
2025-10-27,000582.SZ,3100,9.01,27931.0,0.024523461907433996,,0.0
2025-10-27,000600.SZ,1900,9.42,17898.0,0.0157144721355932,,0.0
2025-10-27,000776.SZ,500,23.41,11705.0,0.01027700840021893,,0.0
2025-10-27,000858.SZ,200,117.56,23512.0,0.020643572960781502,,0.0
2025-10-27,000028.SZ,1600,22.57,36112.0,0.03170639276793729,,0.0
2025-10-27,000029.SZ,200,28.66,5732.0,0.005032705010683888,,0.0
2025-10-27,000090.SZ,6500,3.86,25090.0,0.022029059441391965,,0.0
2025-10-27,000403.SZ,1400,16.09,22526.0,0.019777863410792962,,0.0
2025-10-27,000407.SZ,4100,3.77,15457.0,0.013571270298349765,,0.0
2025-10-27,000423.SZ,500,46.51,23255.0,0.020417926556778404,,0.0
2025-10-27,000426.SZ,200,30.73,6146.0,0.0053961976614904355,,0.0
2025-10-27,000429.SZ,2600,11.79,30653.999999999996,0.02691426018798044,,0.0
2025-10-27,000539.SZ,4900,4.88,23912.0,0.020994773589580098,,0.0
2025-10-27,000554.SZ,3200,6.87,21984.0,0.019301986558770863,,0.0
2025-10-27,000657.SZ,300,20.46,6138.0,0.0053891736489144635,,0.0
2025-10-27,000686.SZ,2300,8.57,19711.0,0.01730628898562284,,0.0
2025-10-27,000722.SZ,1400,12.86,18004.0,0.01580754030222483,,0.0
2025-10-27,000729.SZ,1700,11.63,19771.0,0.017358969079942627,,0.0
2025-10-27,000766.SZ,500,25.34,12670.0,0.011124279917195544,,0.0
2025-10-27,000767.SZ,5300,2.91,15423.0,0.013541418244901885,,0.0
2025-10-27,000778.SZ,5500,4.32,23760.0,0.02086131735063663,,0.0
2025-10-27,000783.SZ,1700,8.26,14042.0,0.01232889807397473,,0.0
2025-10-28,000001.SZ,2500,11.1,27750.0,0.024870491401676558,,0.0
2025-10-28,000027.SZ,3400,6.91,23494.0,0.021056119819495102,,0.0
2025-10-28,000039.SZ,3300,8.18,26994.0,0.024192938554841694,,0.0
2025-10-28,000166.SZ,3900,5.42,21138.0,0.018944592693644652,,0.0
2025-10-28,000333.SZ,400,73.94,29576.0,0.026507014547603094,,0.0
2025-10-28,000338.SZ,1800,14.13,25434.0,0.0227948136328015,,0.0
2025-10-28,000408.SZ,200,57.1,11420.0,0.01023499141647374,,0.0
2025-10-28,000506.SZ,800,11.6,9280.0,0.008317050818290395,,0.0
2025-10-28,000538.SZ,500,54.47,27235.0,0.024408930930618418,,0.0
2025-10-28,000543.SZ,5600,8.57,47992.0,0.043012058499072484,,0.0
2025-10-28,000591.SZ,5000,4.52,22599.999999999996,0.02025488669109514,,0.0
2025-10-28,000598.SZ,4900,6.92,33908.0,0.03038949990803779,,0.0
2025-10-28,000623.SZ,800,20.79,16632.0,0.01490616263036701,,0.0
2025-10-28,000651.SZ,600,39.73,23837.999999999996,0.021364424289483448,,0.0
2025-10-28,000690.SZ,5200,4.63,24076.0,0.02157772796348702,,0.0
2025-10-28,000725.SZ,6100,4.03,24583.0,0.022032118563150085,,0.0
2025-10-28,000728.SZ,2100,8.83,18543.0,0.01661886565986625,,0.0
2025-10-28,000791.SZ,3900,6.86,26754.0,0.023977842412989357,,0.0
2025-10-28,000825.SZ,4500,4.07,18315.0,0.01641452432510653,,0.0
2025-10-28,000050.SZ,1700,9.55,16235.000000000002,0.014550357762386269,,0.0
2025-10-28,000537.SZ,2800,8.77,24556.0,0.022007920247191698,,0.0
2025-10-28,000625.SZ,2400,12.46,29904.000000000004,0.026800979274801292,,0.0
2025-10-28,000860.SZ,1500,15.69,23535.0,0.021092865410394877,,0.0
2025-10-28,000008.SZ,7100,2.87,20377.0,0.018262558677187863,,0.0
2025-10-28,000025.SZ,1000,18.58,18580.0,0.016652026315068486,,0.0
2025-10-28,000088.SZ,10600,4.38,46428.0,0.04161034864133475,,0.0
2025-10-28,000156.SZ,2900,7.89,22881.0,0.020506728423847254,,0.0
2025-10-28,000565.SZ,1900,8.35,15865.0,0.014218751210363914,,0.0
2025-10-28,000582.SZ,3100,8.84,27404.0,0.02456039446383944,,0.0
2025-10-28,000600.SZ,1900,9.3,17670.0,0.015836453443878372,,0.0
2025-10-28,000776.SZ,500,22.98,11490.0,0.010297727791180673,,0.0
2025-10-28,000858.SZ,200,117.37,23474.0,0.021038195141007406,,0.0
2025-10-28,000028.SZ,1600,22.49,35984.0,0.03225008153506052,,0.0
2025-10-28,000029.SZ,200,29.37,5874.0,0.005264478071835968,,0.0
2025-10-28,000090.SZ,6500,3.83,24895.0,0.022311743547558122,,0.0
2025-10-28,000403.SZ,1400,16.1,22540.000000000004,0.020201112655632063,,0.0
2025-10-28,000423.SZ,500,46.08,23040.0,0.02064922961782443,,0.0
2025-10-28,000426.SZ,200,29.54,5908.0,0.005294950025265049,,0.0
2025-10-28,000429.SZ,2600,11.95,31069.999999999996,0.027845988030633893,,0.0
2025-10-28,000539.SZ,4900,4.85,23765.0,0.021298999213003367,,0.0
2025-10-28,000554.SZ,3200,6.86,21952.0,0.019674127108093832,,0.0
2025-10-28,000657.SZ,300,22.51,6753.000000000001,0.006052267691370156,,0.0
2025-10-28,000686.SZ,2300,8.49,19527.0,0.017500759841460836,,0.0
2025-10-28,000722.SZ,1400,12.84,17976.0,0.0161107010247401,,0.0
2025-10-28,000729.SZ,1700,11.54,19618.0,0.017582317128579845,,0.0
2025-10-28,000766.SZ,500,25.21,12605.0,0.011297028616869658,,0.0
2025-10-28,000767.SZ,5300,2.9,15370.0,0.013775115417793467,,0.0
2025-10-28,000778.SZ,5500,4.26,23430.0,0.020998760848334477,,0.0
2025-10-28,000783.SZ,1700,8.11,13786.999999999998,0.012356377115492421,,0.0
2025-10-29,000001.SZ,2500,11.03,27575.0,0.024510781581627318,,0.0
2025-10-29,000027.SZ,3400,7.05,23970.0,0.021306380218009312,,0.0
2025-10-29,000039.SZ,3300,8.19,27027.0,0.02402367701927984,,0.0
2025-10-29,000166.SZ,3900,5.51,21489.0,0.019101076533366797,,0.0
2025-10-29,000333.SZ,400,73.93,29572.000000000004,0.026285868827992134,,0.0
2025-10-29,000338.SZ,1800,14.2,25560.0,0.02271969455036788,,0.0
2025-10-29,000408.SZ,200,60.12,12024.0,0.010687856309609677,,0.0
2025-10-29,000506.SZ,800,12.16,9728.0,0.008646994858606366,,0.0
2025-10-29,000538.SZ,500,54.72,27360.0,0.024319673039830403,,0.0
2025-10-29,000543.SZ,5600,8.67,48552.0,0.04315675312243589,,0.0
2025-10-29,000591.SZ,5000,4.61,23050.0,0.020488613434506243,,0.0
2025-10-29,000598.SZ,4900,7.18,35182.0,0.03127246845348367,,0.0
2025-10-29,000623.SZ,800,21.82,17456.0,0.015516235840032146,,0.0
2025-10-29,000651.SZ,600,39.7,23820.0,0.02117304867722077,,0.0
2025-10-29,000690.SZ,5200,4.6,23919.999999999996,0.021261936371079794,,0.0
2025-10-29,000725.SZ,6100,4.04,24644.0,0.02190548327461917,,0.0
2025-10-29,000728.SZ,2100,9.05,19005.0,0.01689310621790851,,0.0
2025-10-29,000791.SZ,3900,6.99,27261.0,0.024231674222909966,,0.0
2025-10-29,000825.SZ,4500,4.21,18945.0,0.016839773601593094,,0.0
2025-10-29,000050.SZ,1700,9.55,16235.000000000002,0.014430917098013401,,0.0
2025-10-29,000537.SZ,2800,8.8,24640.000000000004,0.021901927766864813,,0.0
2025-10-29,000625.SZ,2400,12.44,29856.0,0.026538309878551776,,0.0
2025-10-29,000860.SZ,1500,15.6,23400.0,0.020799720363012846,,0.0
2025-10-29,000008.SZ,7100,2.86,20306.0,0.01804953511501448,,0.0
2025-10-29,000025.SZ,1000,18.35,18350.0,0.01631089182313187,,0.0
2025-10-29,000088.SZ,10600,4.38,46428.0,0.0412687785048701,,0.0
2025-10-29,000156.SZ,2900,7.87,22823.0,0.020286838369446246,,0.0
2025-10-29,000565.SZ,1900,8.2,15579.999999999998,0.013848702703236756,,0.0
2025-10-29,000582.SZ,3100,8.77,27187.0,0.024165897329454282,,0.0
2025-10-29,000600.SZ,1900,9.35,17765.0,0.015790898814056546,,0.0
2025-10-29,000776.SZ,500,23.92,11960.0,0.010630968185539899,,0.0
2025-10-29,000858.SZ,200,116.13,23226.0,0.020645055775698133,,0.0
2025-10-29,000028.SZ,1600,22.54,36064.0,0.03205645791332031,,0.0
2025-10-29,000029.SZ,200,29.09,5818.0,0.005171486028718322,,0.0
2025-10-29,000090.SZ,6500,3.86,25090.0,0.02230192238923044,,0.0
2025-10-29,000403.SZ,1400,15.73,22022.0,0.019574847941635422,,0.0
2025-10-29,000423.SZ,500,46.0,23000.0,0.02044416958757673,,0.0
2025-10-29,000426.SZ,200,31.18,6236.0,0.005543036589049064,,0.0
2025-10-29,000429.SZ,2600,11.81,30706.0,0.027293855276353522,,0.0
2025-10-29,000539.SZ,4900,4.86,23814.0,0.021167715415589226,,0.0
2025-10-29,000554.SZ,3200,6.85,21920.0,0.019484182493899212,,0.0
2025-10-29,000657.SZ,300,24.76,7428.000000000001,0.006602577899848694,,0.0
2025-10-29,000686.SZ,2300,9.08,20884.0,0.018563305985519668,,0.0
2025-10-29,000722.SZ,1400,12.76,17864.0,0.015878897630976985,,0.0
2025-10-29,000729.SZ,1700,11.61,19737.0,0.017543764136956606,,0.0
2025-10-29,000766.SZ,500,25.48,12740.0,0.011324292197640327,,0.0
2025-10-29,000767.SZ,5300,2.94,15582.0,0.013850480457113939,,0.0
2025-10-29,000778.SZ,5500,4.38,24090.0,0.02141304545064015,,0.0
2025-10-29,000783.SZ,1700,8.47,14399.000000000002,0.012798939038761625,,0.0
2025-10-30,000001.SZ,2500,11.02,27550.0,0.024568948175829206,,0.0
2025-10-30,000027.SZ,3400,7.14,24276.0,0.02164921182999745,,0.0
2025-10-30,000039.SZ,3300,8.25,27225.0,0.02427911484889111,,0.0
2025-10-30,000166.SZ,3900,5.41,21099.0,0.018815979584821067,,0.0
2025-10-30,000333.SZ,400,74.83,29932.0,0.026693203513572406,,0.0
2025-10-30,000338.SZ,1800,14.44,25992.0,0.023179531796230588,,0.0
2025-10-30,000408.SZ,200,59.17,11834.0,0.010553500279955092,,0.0
2025-10-30,000506.SZ,800,12.21,9768.0,0.008711052115480932,,0.0
2025-10-30,000538.SZ,500,54.84,27420.0,0.024453014845053966,,0.0
2025-10-30,000543.SZ,5600,8.47,47432.0,0.042299613425623626,,0.0
2025-10-30,000591.SZ,5000,4.65,23250.0,0.02073423031172519,,0.0
2025-10-30,000598.SZ,4900,7.13,34937.0,0.031156636748419054,,0.0
2025-10-30,000623.SZ,800,21.59,17272.0,0.015403080685768494,,0.0
2025-10-30,000651.SZ,600,39.48,23687.999999999996,0.021124836456952525,,0.0
2025-10-30,000690.SZ,5200,4.69,24388.000000000004,0.02174909285343458,,0.0
2025-10-30,000725.SZ,6100,4.06,24765.999999999996,0.02208619130753488,,0.0
2025-10-30,000728.SZ,2100,8.83,18543.0,0.016536551942809473,,0.0
2025-10-30,000791.SZ,3900,6.98,27222.0,0.02427643946433476,,0.0
2025-10-30,000825.SZ,4500,4.25,19125.0,0.01705557654674169,,0.0
2025-10-30,000050.SZ,1700,9.48,16116.0,0.014372165836720997,,0.0
2025-10-30,000537.SZ,2800,8.79,24611.999999999996,0.02194885490030883,,0.0
2025-10-30,000625.SZ,2400,12.33,29592.0,0.02638999326385255,,0.0
2025-10-30,000860.SZ,1500,15.56,23340.0,0.02081449184841574,,0.0
2025-10-30,000008.SZ,7100,2.86,20306.0,0.018108786267092118,,0.0
2025-10-30,000025.SZ,1000,17.94,17940.0,0.01599879964698279,,0.0
2025-10-30,000088.SZ,10600,4.4,46640.00000000001,0.041593311902746795,,0.0
2025-10-30,000156.SZ,2900,7.81,22649.0,0.020198261605602747,,0.0
2025-10-30,000565.SZ,1900,8.01,15219.0,0.013572225854371857,,0.0
2025-10-30,000582.SZ,3100,8.74,27094.0,0.024162289723263754,,0.0
2025-10-30,000600.SZ,1900,9.31,17689.0,0.01577495913910137,,0.0
2025-10-30,000776.SZ,500,23.55,11775.0,0.010500884383680176,,0.0
2025-10-30,000858.SZ,200,115.78,23156.0,0.020650401595626172,,0.0
2025-10-30,000028.SZ,1600,22.45,35920.0,0.03203327108805027,,0.0
2025-10-30,000029.SZ,200,28.31,5662.0,0.005049342452687657,,0.0
2025-10-30,000090.SZ,6500,3.76,24440.0,0.021795466185744673,,0.0
2025-10-30,000403.SZ,1400,15.6,21840.0,0.01947679957023992,,0.0
2025-10-30,000423.SZ,500,45.62,22810.0,0.020341840576793616,,0.0
2025-10-30,000426.SZ,200,30.55,6110.0,0.005448866546436168,,0.0
2025-10-30,000429.SZ,2600,11.76,30576.0,0.02726751939833589,,0.0
2025-10-30,000539.SZ,4900,4.95,24255.0,0.02163048413810299,,0.0
2025-10-30,000554.SZ,3200,6.75,21600.0,0.01926276880573179,,0.0
2025-10-30,000657.SZ,300,26.01,7803.000000000001,0.00695867523107061,,0.0
2025-10-30,000686.SZ,2300,8.99,20677.0,0.0184396421572276,,0.0
2025-10-30,000722.SZ,1400,12.58,17612.0,0.015706290935488348,,0.0
2025-10-30,000729.SZ,1700,11.73,19941.0,0.017783281146069335,,0.0
2025-10-30,000766.SZ,500,25.31,12655.0,0.011285663853543324,,0.0
2025-10-30,000767.SZ,5300,3.01,15952.999999999998,0.01422680327582589,,0.0
2025-10-30,000778.SZ,5500,4.33,23815.0,0.021238094403171415,,0.0
2025-10-30,000783.SZ,1700,8.29,14092.999999999998,0.012568064850887874,,0.0
2025-10-31,000001.SZ,2500,10.96,27400.000000000004,0.024601988208707373,,0.0
2025-10-31,000027.SZ,3400,6.87,23358.0,0.020972746006532365,,0.0
2025-10-31,000039.SZ,3300,7.89,26037.0,0.02337817397774138,,0.0
2025-10-31,000166.SZ,3900,5.43,21177.0,0.01901446366043051,,0.0
2025-10-31,000333.SZ,400,75.92,30368.0,0.027266904303723555,,0.0
2025-10-31,000338.SZ,1800,14.96,26928.0,0.02417818753591504,,0.0
2025-10-31,000408.SZ,200,57.86,11572.0,0.010390299545662835,,0.0
2025-10-31,000506.SZ,800,12.12,9696.0,0.008705871447869586,,0.0
2025-10-31,000538.SZ,500,55.02,27510.0,0.024700755314654738,,0.0
2025-10-31,000543.SZ,5600,8.19,45864.0,0.04118049588336332,,0.0
2025-10-31,000591.SZ,5000,4.6,23000.0,0.020651303970812756,,0.0
2025-10-31,000598.SZ,4900,7.06,34594.0,0.031061356937665065,,0.0
2025-10-31,000623.SZ,800,21.48,17184.0,0.015429217714541149,,0.0
2025-10-31,000651.SZ,600,38.78,23268.0,0.020891936556211792,,0.0
2025-10-31,000690.SZ,5200,4.58,23816.0,0.02138397632038594,,0.0
2025-10-31,000725.SZ,6100,4.03,24583.0,0.02207265241367348,,0.0
2025-10-31,000728.SZ,2100,8.68,18228.0,0.01636660733825978,,0.0
2025-10-31,000791.SZ,3900,6.79,26481.0,0.0237768339326562,,0.0
2025-10-31,000825.SZ,4500,4.2,18900.0,0.01696998456732005,,0.0
2025-10-31,000050.SZ,1700,9.71,16507.0,0.014821351071574182,,0.0
2025-10-31,000537.SZ,2800,8.71,24388.000000000004,0.021897565271312244,,0.0
2025-10-31,000625.SZ,2400,12.34,29616.0,0.026591696452156113,,0.0
2025-10-31,000860.SZ,1500,15.67,23505.0,0.021104734775389298,,0.0
2025-10-31,000008.SZ,7100,2.88,20448.0,0.01835990711283388,,0.0
2025-10-31,000025.SZ,1000,18.1,18100.0,0.0162516783422483,,0.0
2025-10-31,000088.SZ,10600,4.36,46216.0,0.041496550622394886,,0.0
2025-10-31,000156.SZ,2900,7.89,22881.0,0.020544455919833334,,0.0
2025-10-31,000565.SZ,1900,8.16,15504.0,0.013920774641890477,,0.0
2025-10-31,000582.SZ,3100,8.71,27001.000000000004,0.02424373297895284,,0.0
2025-10-31,000600.SZ,1900,8.85,16815.0,0.015097898968226805,,0.0
2025-10-31,000776.SZ,500,22.57,11285.0,0.010132607187418347,,0.0
2025-10-31,000858.SZ,200,116.28,23256.0,0.020881161962835716,,0.0
2025-10-31,000028.SZ,1600,22.49,35984.0,0.03230941400372723,,0.0
2025-10-31,000029.SZ,200,28.64,5728.0,0.005143072571513716,,0.0
2025-10-31,000090.SZ,6500,3.79,24635.0,0.02211934231830314,,0.0
2025-10-31,000403.SZ,1400,15.74,22036.0,0.0197857449696013,,0.0
2025-10-31,000423.SZ,500,46.12,23060.0,0.020705176937693137,,0.0
2025-10-31,000426.SZ,200,30.57,6114.0,0.0054896553251108345,,0.0
2025-10-31,000429.SZ,2600,11.61,30186.0,0.027103489637519733,,0.0
2025-10-31,000539.SZ,4900,4.75,23275.0,0.02089822173568117,,0.0
2025-10-31,000554.SZ,3200,6.78,21696.0,0.019480464823945807,,0.0
2025-10-31,000657.SZ,300,23.41,7023.0,0.006305830773348608,,0.0
2025-10-31,000686.SZ,2300,8.82,20286.0,0.018214450102256852,,0.0
2025-10-31,000722.SZ,1400,12.72,17808.0,0.01598949657009711,,0.0
2025-10-31,000729.SZ,1700,11.65,19805.0,0.01778256848443246,,0.0
2025-10-31,000766.SZ,500,25.93,12965.0,0.011641050260069017,,0.0
2025-10-31,000767.SZ,5300,2.96,15688.0,0.014085985073656979,,0.0
2025-10-31,000778.SZ,5500,4.33,23815.0,0.0213830784376046,,0.0
2025-10-31,000783.SZ,1700,8.48,14416.0,0.0129438781757929,,0.0
2025-11-03,000001.SZ,3000,11.07,33210.0,0.02958293700400012,,0.0
2025-11-03,000039.SZ,3100,7.91,24521.0,0.021842914732763834,,0.0
2025-11-03,000166.SZ,4100,5.43,22263.0,0.019831524436014894,,0.0
2025-11-03,000333.SZ,400,74.92,29968.0,0.02669501524046599,,0.0
2025-11-03,000338.SZ,1600,15.46,24736.0,0.022034433295120354,,0.0
2025-11-03,000408.SZ,200,56.58,11316.0,0.01008011186802967,,0.0
2025-11-03,000538.SZ,600,54.73,32838.0,0.02925156535192279,,0.0
2025-11-03,000591.SZ,4900,4.69,22981.000000000004,0.020471107355884578,,0.0
2025-11-03,000598.SZ,4400,7.15,31460.0,0.028024064984819144,,0.0
2025-11-03,000623.SZ,700,21.41,14987.0,0.013350179972265877,,0.0
2025-11-03,000651.SZ,600,38.56,23136.0,0.02060917887758346,,0.0
2025-11-03,000690.SZ,5500,4.59,25245.0,0.02248784235669928,,0.0
2025-11-03,000725.SZ,6300,4.03,25389.0,0.022616115254277598,,0.0
2025-11-03,000728.SZ,1900,8.61,16358.999999999998,0.01457233563530376,,0.0
2025-11-03,000825.SZ,4900,4.22,20678.0,0.01841963177864241,,0.0
2025-11-03,000050.SZ,1600,9.91,15856.0,0.014124271277790602,,0.0
2025-11-03,000537.SZ,2600,8.66,22516.0,0.020056892790787914,,0.0
2025-11-03,000625.SZ,1700,12.37,21029.0,0.018732296966489568,,0.0
2025-11-03,000860.SZ,1700,15.74,26758.0,0.0238355985652826,,0.0
2025-11-03,000008.SZ,7500,2.91,21825.0,0.01944136103921417,,0.0
2025-11-03,000088.SZ,9200,4.39,40388.0,0.035976984634675004,,0.0
2025-11-03,000582.SZ,3000,8.78,26339.999999999996,0.023463250848701083,,0.0
2025-11-03,000858.SZ,200,116.28,23256.0,0.020716072958898726,,0.0
2025-11-03,000403.SZ,1600,15.66,25056.0,0.02231948417862773,,0.0
2025-11-03,000423.SZ,600,46.2,27720.0,0.024692532783826656,,0.0
2025-11-03,000426.SZ,200,29.83,5966.0,0.005314417409390686,,0.0
2025-11-03,000539.SZ,4900,4.77,23372.999999999996,0.02082029468818111,,0.0
2025-11-03,000554.SZ,3100,6.9,21390.0,0.01905386999444633,,0.0
2025-11-03,000766.SZ,500,28.1,14050.0,0.012515515353995834,,0.0
2025-11-03,000767.SZ,7500,2.99,22425.0,0.019975831445790505,,0.0
2025-11-03,000778.SZ,4600,4.38,20148.0,0.017947516252833313,,0.0
2025-11-03,000089.SZ,4500,7.23,32535.000000000004,0.028981657796601744,,0.0
2025-11-03,000157.SZ,2600,8.09,21034.0,0.01873675088654437,,0.0
2025-11-03,000301.SZ,1900,9.32,17708.0,0.015774003266089555,,0.0
2025-11-03,000415.SZ,4800,3.59,17232.0,0.015349990076872329,,0.0
2025-11-03,000513.SZ,500,35.01,17505.0,0.01559317411186456,,0.0
2025-11-03,000552.SZ,9800,2.63,25774.0,0.02295906709849741,,0.0
2025-11-03,000566.SZ,2800,6.27,17556.0,0.01563860409642355,,0.0
2025-11-03,000586.SZ,700,14.45,10115.0,0.00901028027086604,,0.0
2025-11-03,000589.SZ,4600,4.94,22724.0,0.020242175865067713,,0.0
2025-11-03,000678.SZ,1100,13.71,15081.000000000002,0.013433913669296171,,0.0
2025-11-03,000691.SZ,700,9.54,6677.999999999999,0.005948655625194603,,0.0
2025-11-03,000705.SZ,1900,9.72,18468.0,0.01645099911441958,,0.0
2025-11-03,000708.SZ,1200,14.47,17364.0,0.015467573566319122,,0.0
2025-11-03,000726.SZ,3100,7.0,21700.0,0.0193300130378441,,0.0
2025-11-03,000735.SZ,2900,8.01,23229.0,0.020692021790602793,,0.0
2025-11-03,000738.SZ,1100,18.77,20647.0,0.018392017474302632,,0.0
2025-11-03,000756.SZ,1100,15.95,17545.0,0.015628805472302984,,0.0
2025-11-03,000828.SZ,1600,11.41,18256.0,0.01626215290409594,,0.0
2025-11-03,000848.SZ,2700,8.91,24057.0,0.021429590951678134,,0.0
2025-11-04,000001.SZ,3000,11.22,33660.0,0.030077268317071318,,0.0
2025-11-04,000039.SZ,3100,7.88,24428.0,0.021827911778057582,,0.0
2025-11-04,000166.SZ,4100,5.42,22222.0,0.019856715880628605,,0.0
2025-11-04,000333.SZ,400,74.69,29876.0,0.026696032924563955,,0.0
2025-11-04,000338.SZ,1600,15.77,25232.0,0.022546334942850372,,0.0
2025-11-04,000408.SZ,200,53.76,10752.0,0.009607569487378217,,0.0
2025-11-04,000538.SZ,600,54.31,32586.0,0.029117583641713785,,0.0
2025-11-04,000591.SZ,4900,4.64,22736.0,0.020316006311851858,,0.0
2025-11-04,000598.SZ,4400,7.21,31724.0,0.028347333930207087,,0.0
2025-11-04,000623.SZ,700,20.96,14672.0,0.013110329196318193,,0.0
2025-11-04,000651.SZ,600,38.74,23244.0,0.020769935376173672,,0.0
2025-11-04,000690.SZ,5500,4.58,25190.0,0.0225088053745403,,0.0
2025-11-04,000725.SZ,6300,3.97,25011.0,0.022348857928647377,,0.0
2025-11-04,000728.SZ,1900,8.54,16225.999999999998,0.014498923223790825,,0.0
2025-11-04,000825.SZ,4900,4.22,20678.0,0.01847705746465837,,0.0
2025-11-04,000050.SZ,1600,10.06,16096.0,0.014382760274259655,,0.0
2025-11-04,000537.SZ,2600,8.63,22438.000000000004,0.020049725089080404,,0.0
2025-11-04,000625.SZ,1700,12.24,20808.0,0.018593220414189544,,0.0
2025-11-04,000860.SZ,1700,15.62,26554.0,0.023727622783467375,,0.0
2025-11-04,000008.SZ,7500,2.92,21900.0,0.019568989190251393,,0.0
2025-11-04,000088.SZ,9200,4.4,40480.0,0.03617135536170669,,0.0
2025-11-04,000582.SZ,3000,8.9,26700.0,0.023858082711402384,,0.0
2025-11-04,000858.SZ,200,114.5,22900.0,0.020462550340491183,,0.0
2025-11-04,000403.SZ,1600,15.7,25120.0,0.022446256094023516,,0.0
2025-11-04,000423.SZ,600,46.4,27840.0,0.024876742422675742,,0.0
2025-11-04,000426.SZ,200,27.83,5566.0,0.004973561362234669,,0.0
2025-11-04,000539.SZ,4900,4.78,23422.0,0.020928989260916353,,0.0
2025-11-04,000554.SZ,3100,6.9,21390.0,0.0191132730036291,,0.0
2025-11-04,000766.SZ,500,27.97,13985.0,0.012496452686103459,,0.0
2025-11-04,000767.SZ,7500,3.0,22500.0,0.020105125880395265,,0.0
2025-11-04,000778.SZ,4600,4.33,19918.0,0.01779795099047613,,0.0
2025-11-04,000089.SZ,4500,7.27,32714.999999999996,0.029232853030094715,,0.0
2025-11-04,000157.SZ,2600,8.02,20852.0,0.018632537104800093,,0.0
2025-11-04,000301.SZ,1900,9.13,17347.0,0.015500605273209631,,0.0
2025-11-04,000415.SZ,4800,3.58,17184.0,0.015354954805720545,,0.0
2025-11-04,000513.SZ,500,34.78,17390.0,0.015539028402669942,,0.0
2025-11-04,000552.SZ,9800,2.64,25872.0,0.023118214079003836,,0.0
2025-11-04,000566.SZ,2800,6.21,17388.0,0.015537241280369462,,0.0
2025-11-04,000586.SZ,700,14.14,9898.0,0.008844468265073438,,0.0
2025-11-04,000589.SZ,4600,4.88,22448.0,0.0200586607005828,,0.0
2025-11-04,000678.SZ,1100,13.6,14960.0,0.013367674807587254,,0.0
2025-11-04,000691.SZ,700,9.52,6664.0,0.005954691505197958,,0.0
2025-11-04,000705.SZ,1900,9.73,18487.0,0.01651926498448299,,0.0
2025-11-04,000708.SZ,1200,14.44,17328.0,0.015483627611355074,,0.0
2025-11-04,000726.SZ,3100,6.98,21638.0,0.019334876168888567,,0.0
2025-11-04,000735.SZ,2900,8.15,23635.0,0.021119317785917427,,0.0
2025-11-04,000738.SZ,1100,18.58,20437.999999999996,0.018262602788600816,,0.0
2025-11-04,000756.SZ,1100,15.91,17501.0,0.01563821369034656,,0.0
2025-11-04,000828.SZ,1600,11.42,18272.0,0.016327149337181435,,0.0
2025-11-04,000848.SZ,2700,8.53,23031.0,0.020579606851172595,,0.0
2025-11-05,000001.SZ,3000,11.15,33450.0,0.029714696568566394,,0.0
2025-11-05,000039.SZ,3100,7.92,24552.0,0.02181032078180694,,0.0
2025-11-05,000166.SZ,4100,5.41,22181.0,0.01970408623579585,,0.0
2025-11-05,000333.SZ,400,75.47,30188.0,0.026816958445796183,,0.0
2025-11-05,000338.SZ,1600,16.39,26224.0,0.023295611444367266,,0.0
2025-11-05,000408.SZ,200,53.71,10742.0,0.009542459507908526,,0.0
2025-11-05,000538.SZ,600,54.25,32550.0,0.028915198006183442,,0.0
2025-11-05,000591.SZ,4900,4.75,23275.0,0.02067592115495913,,0.0
2025-11-05,000598.SZ,4400,7.21,31724.0,0.02818143599226309,,0.0
2025-11-05,000623.SZ,700,20.9,14629.999999999998,0.01299629329740288,,0.0
2025-11-05,000651.SZ,600,38.75,23250.0,0.0206537128615596,,0.0
2025-11-05,000690.SZ,5500,4.61,25355.0,0.022523651165799727,,0.0
2025-11-05,000725.SZ,6300,3.97,25011.0,0.022218065048622244,,0.0
2025-11-05,000728.SZ,1900,8.52,16188.0,0.014380314142061368,,0.0
2025-11-05,000825.SZ,4900,4.29,21021.0,0.01867362142205782,,0.0
